ID,TOTAL,TOTAL_DEM,TOTAL_REP,TOTAL_REG,WHITE,WHITE_DEM,WHITE_REP,WHITE_REG,BLACK,BLACK_DEM,BLACK_REP,BLACK_REG,HISPANIC,HISPANIC_DEM,HISPANIC_REP,HISPANIC_REG,ASIAN,ASIAN_DEM,ASIAN_REP,ASIAN_REG,OTHER,OTHER_DEM,OTHER_REP,OTHER_REG,TOTAL_DEM_PER,TOTAL_REP_PER,WHITE_PER,WHITE_DEM_PER,WHITE_REP_PER,BLACK_PER,BLACK_DEM_PER,BLACK_REP_PER,HISPANIC_PER,HISPANIC_DEM_PER,HISPANIC_REP_PER,ASIAN_PER,ASIAN_DEM_PER,ASIAN_REP_PER,OTHER_PER,OTHER_DEM_PER,OTHER_REP_PER,DISTRICT
19001-1NW ADAIR,781,122,399,521,654,99,336,435,0,0,0,0,15,3,6,9,9,2,5,7,103,18,52,70,0.156209987195903,0.510883482714469,0.837387964148528,0.151376146788991,0.513761467889908,0,0,0,0.0192061459667093,0.2,0.4,0.0115236875800256,0.222222222222222,0.555555555555556,0.131882202304738,0.174757281553398,0.504854368932039,3
19001-2NE STUART,821,166,441,607,749,154,402,556,0,0,0,0,5,2,1,3,3,0,1,1,64,10,37,47,0.202192448233861,0.537149817295981,0.912302070645554,0.205607476635514,0.53671562082777,0,0,0,0.00609013398294762,0.4,0.2,0.00365408038976857,0,0.333333333333333,0.0779537149817296,0.15625,0.578125,3
19001-3SW FONTANELLE,839,108,466,574,723,93,405,498,0,0,0,0,10,2,4,6,6,1,4,5,100,12,53,65,0.128724672228844,0.555423122765197,0.861740166865316,0.128630705394191,0.560165975103734,0,0,0,0.0119189511323004,0.2,0.4,0.00715137067938021,0.166666666666667,0.666666666666667,0.119189511323004,0.12,0.53,3
19001-4SE ORIENT,811,150,417,567,688,121,369,490,0,0,0,0,5,2,0,2,4,0,4,4,114,27,44,71,0.184956843403206,0.514180024660913,0.848335388409371,0.175872093023256,0.536337209302326,0,0,0,0.0061652281134402,0.4,0,0.00493218249075216,0,1,0.140567200986437,0.236842105263158,0.385964912280702,3
19001-5GF GREENFIELD,746,147,365,512,667,131,328,459,0,0,0,0,7,1,2,3,3,2,1,3,69,13,34,47,0.197050938337802,0.489276139410188,0.894101876675603,0.19640179910045,0.491754122938531,0,0,0,0.00938337801608579,0.142857142857143,0.285714285714286,0.00402144772117963,0.666666666666667,0.333333333333333,0.0924932975871314,0.188405797101449,0.492753623188406,3
19003-ADAMS 1,386,74,174,248,316,69,133,202,0,0,0,0,7,0,3,3,3,0,3,3,60,5,35,40,0.191709844559585,0.450777202072539,0.818652849740933,0.218354430379747,0.420886075949367,0,0,0,0.0181347150259067,0,0.428571428571429,0.0077720207253886,0,1,0.155440414507772,0.0833333333333333,0.583333333333333,3
19003-ADAMS 2,403,77,204,281,360,68,181,249,0,0,0,0,4,1,2,3,2,0,1,1,37,8,20,28,0.19106699751861,0.506203473945409,0.893300248138958,0.188888888888889,0.502777777777778,0,0,0,0.00992555831265509,0.25,0.5,0.00496277915632754,0,0.5,0.0918114143920596,0.216216216216216,0.540540540540541,3
19003-ADAMS 3,443,89,220,309,390,77,198,275,0,0,0,0,4,1,2,3,0,0,0,0,49,11,20,31,0.200902934537246,0.496613995485327,0.880361173814898,0.197435897435897,0.507692307692308,0,0,0,0.0090293453724605,0.25,0.5,0,0,0,0.110609480812641,0.224489795918367,0.408163265306122,3
19003-ADAMS 4,435,73,223,296,386,60,195,255,1,1,0,1,10,3,6,9,4,0,2,2,34,9,20,29,0.167816091954023,0.51264367816092,0.88735632183908,0.155440414507772,0.505181347150259,0.00229885057471264,1,0,0.0229885057471264,0.3,0.6,0.00919540229885058,0,0.5,0.0781609195402299,0.264705882352941,0.588235294117647,3
19003-ADAMS 5,439,50,255,305,399,44,232,276,1,0,1,1,5,3,1,4,2,0,1,1,32,3,20,23,0.113895216400911,0.580865603644647,0.908883826879271,0.110275689223058,0.581453634085213,0.00227790432801822,0,1,0.0113895216400911,0.6,0.2,0.00455580865603645,0,0.5,0.0728929384965831,0.09375,0.625,3
19005-WL/HV,256,63,152,215,220,53,132,185,0,0,0,0,3,1,2,3,0,0,0,0,33,9,18,27,0.24609375,0.59375,0.859375,0.240909090909091,0.6,0,0,0,0.01171875,0.333333333333333,0.666666666666667,0,0,0,0.12890625,0.272727272727273,0.545454545454545,2
19005-UP/MK/FC/JF/LL,1390,217,890,1107,1165,192,744,936,0,0,0,0,9,1,5,6,2,1,1,2,214,23,140,163,0.156115107913669,0.640287769784173,0.838129496402878,0.16480686695279,0.63862660944206,0,0,0,0.00647482014388489,0.111111111111111,0.555555555555556,0.00143884892086331,0.5,0.5,0.153956834532374,0.107476635514019,0.654205607476636,2
19005-PO/FK/PV CITY,839,161,448,609,570,107,315,422,1,1,0,1,52,15,9,24,2,1,0,1,214,37,124,161,0.191895113230036,0.533969010727056,0.67938021454112,0.187719298245614,0.552631578947369,0.00119189511323004,1,0,0.0619785458879619,0.288461538461538,0.173076923076923,0.00238379022646007,0.5,0,0.255065554231228,0.172897196261682,0.579439252336449,2
19005-PC/LT/WV CITY,416,72,242,314,331,59,192,251,0,0,0,0,5,1,3,4,2,1,1,2,78,11,46,57,0.173076923076923,0.581730769230769,0.795673076923077,0.178247734138973,0.580060422960725,0,0,0,0.0120192307692308,0.2,0.6,0.00480769230769231,0.5,0.5,0.1875,0.141025641025641,0.58974358974359,2
19005-FV/TL/HF CITY,564,142,279,421,464,125,220,345,0,0,0,0,19,4,10,14,1,0,0,0,80,13,49,62,0.25177304964539,0.49468085106383,0.822695035460993,0.269396551724138,0.474137931034483,0,0,0,0.0336879432624114,0.210526315789474,0.526315789473684,0.00177304964539007,0,0,0.141843971631206,0.1625,0.6125,2
19005-LF/CN/LS/LS CITY,1244,329,570,899,1030,283,473,756,5,0,4,4,9,2,5,7,5,1,2,3,195,43,86,129,0.264469453376206,0.458199356913183,0.827974276527331,0.274757281553398,0.459223300970874,0.00401929260450161,0,0.8,0.00723472668810289,0.222222222222222,0.555555555555556,0.00401929260450161,0.2,0.4,0.156752411575563,0.220512820512821,0.441025641025641,2
19005-UC/IA/NA CITY,540,74,304,378,457,65,255,320,0,0,0,0,17,4,11,15,0,0,0,0,66,5,38,43,0.137037037037037,0.562962962962963,0.846296296296296,0.142231947483589,0.557986870897155,0,0,0,0.0314814814814815,0.235294117647059,0.647058823529412,0,0,0,0.122222222222222,0.0757575757575758,0.575757575757576,2
19005-WK 3 CITY,711,118,438,556,580,99,353,452,0,0,0,0,6,2,1,3,3,2,0,2,122,15,84,99,0.165963431786217,0.616033755274262,0.815752461322082,0.170689655172414,0.608620689655173,0,0,0,0.00843881856540084,0.333333333333333,0.166666666666667,0.00421940928270042,0.666666666666667,0,0.171589310829817,0.122950819672131,0.688524590163934,2
19005-WK 2 CITY,648,137,370,507,548,114,319,433,3,1,2,3,2,0,1,1,2,0,0,0,93,22,48,70,0.21141975308642,0.570987654320988,0.845679012345679,0.208029197080292,0.582116788321168,0.00462962962962963,0.333333333333333,0.666666666666667,0.00308641975308642,0,0.5,0.00308641975308642,0,0,0.143518518518519,0.236559139784946,0.516129032258065,2
19005-WK 1 CITY,664,125,391,516,542,105,319,424,0,0,0,0,11,2,7,9,0,0,0,0,111,18,65,83,0.188253012048193,0.588855421686747,0.816265060240964,0.193726937269373,0.588560885608856,0,0,0,0.016566265060241,0.181818181818182,0.636363636363636,0,0,0,0.167168674698795,0.162162162162162,0.585585585585586,2
19007-Union/Udell,378,56,215,271,320,49,181,230,1,0,1,1,2,1,1,2,0,0,0,0,55,6,32,38,0.148148148148148,0.568783068783069,0.846560846560847,0.153125,0.565625,0.00264550264550265,0,1,0.00529100529100529,0.5,0.5,0,0,0,0.145502645502646,0.109090909090909,0.581818181818182,3
19007-Washington Wells,486,83,277,360,419,67,248,315,0,0,0,0,2,0,2,2,0,0,0,0,65,16,27,43,0.170781893004115,0.569958847736626,0.862139917695473,0.159904534606205,0.591885441527446,0,0,0,0.00411522633744856,0,1,0,0,0,0.133744855967078,0.246153846153846,0.415384615384615,3
19007-Caldwell,241,45,143,188,215,42,124,166,1,0,0,0,1,0,0,0,1,0,1,1,23,3,18,21,0.186721991701245,0.593360995850622,0.892116182572614,0.195348837209302,0.576744186046512,0.004149377593361,0,0,0.004149377593361,0,0,0.004149377593361,0,1,0.0954356846473029,0.130434782608696,0.782608695652174,3
19007-Pleasant Franklin,426,84,211,295,370,70,185,255,0,0,0,0,6,1,2,3,1,0,0,0,49,13,24,37,0.197183098591549,0.495305164319249,0.868544600938967,0.189189189189189,0.5,0,0,0,0.0140845070422535,0.166666666666667,0.333333333333333,0.00234741784037559,0,0,0.115023474178404,0.26530612244898,0.489795918367347,3
19007-Johns Independence Lincoln,433,78,242,320,374,69,202,271,0,0,0,0,4,0,3,3,6,0,5,5,49,9,32,41,0.18013856812933,0.558891454965358,0.863741339491917,0.184491978609626,0.540106951871658,0,0,0,0.0092378752886836,0,0.75,0.0138568129330254,0,0.833333333333333,0.113163972286374,0.183673469387755,0.653061224489796,3
19007-Taylor Chariton,631,102,350,452,552,83,305,388,0,0,0,0,8,4,2,6,2,1,1,2,69,14,42,56,0.161648177496038,0.554675118858954,0.874801901743265,0.15036231884058,0.552536231884058,0,0,0,0.0126782884310618,0.5,0.25,0.00316957210776545,0.5,0.5,0.109350237717908,0.202898550724638,0.608695652173913,3
19007-Walnut,445,85,229,314,375,71,189,260,1,0,0,0,1,0,1,1,0,0,0,0,68,14,39,53,0.191011235955056,0.514606741573034,0.842696629213483,0.189333333333333,0.504,0.00224719101123596,0,0,0.00224719101123596,0,1,0,0,0,0.152808988764045,0.205882352941176,0.573529411764706,3
19007-Vermillion Douglas Sharon Bellair,950,172,547,719,806,142,474,616,0,0,0,0,9,3,4,7,2,0,2,2,133,27,67,94,0.181052631578947,0.575789473684211,0.848421052631579,0.176178660049628,0.588089330024814,0,0,0,0.00947368421052632,0.333333333333333,0.444444444444444,0.00210526315789474,0,1,0.14,0.203007518796992,0.503759398496241,3
19007-Centerville W1,862,197,424,621,749,162,373,535,0,0,0,0,12,3,6,9,8,3,3,6,93,29,42,71,0.228538283062645,0.491879350348028,0.868909512761021,0.216288384512684,0.497997329773031,0,0,0,0.0139211136890951,0.25,0.5,0.00928074245939675,0.375,0.375,0.107888631090487,0.311827956989247,0.451612903225806,3
19007-Centerville W2,751,174,357,531,657,152,317,469,0,0,0,0,13,4,3,7,4,0,2,2,77,18,35,53,0.231691078561917,0.475366178428762,0.874833555259654,0.231354642313546,0.482496194824962,0,0,0,0.0173102529960053,0.307692307692308,0.230769230769231,0.00532623169107856,0,0.5,0.102529960053262,0.233766233766234,0.454545454545455,3
19007-Centerville W3,835,202,382,584,704,170,328,498,1,0,0,0,16,6,6,12,7,1,2,3,107,25,46,71,0.241916167664671,0.45748502994012,0.84311377245509,0.241477272727273,0.465909090909091,0.00119760479041916,0,0,0.0191616766467066,0.375,0.375,0.00838323353293413,0.142857142857143,0.285714285714286,0.12814371257485,0.233644859813084,0.429906542056075,3
19009-Precinct 1,1769,359,985,1344,1519,315,846,1161,1,0,0,0,15,5,2,7,11,0,7,7,223,39,130,169,0.202939513849633,0.556811758055399,0.858677218767665,0.207373271889401,0.556945358788677,0.000565291124929339,0,0,0.00847936687394008,0.333333333333333,0.133333333333333,0.00621820237422273,0,0.636363636363636,0.126059920859243,0.174887892376682,0.582959641255605,4
19009-Precinct 2,1463,342,776,1118,1260,311,655,966,0,0,0,0,4,1,2,3,9,0,6,6,190,30,113,143,0.233766233766234,0.530416951469583,0.861244019138756,0.246825396825397,0.51984126984127,0,0,0,0.00273410799726589,0.25,0.5,0.00615174299384826,0,0.666666666666667,0.12987012987013,0.157894736842105,0.594736842105263,4
19011-Precinct Bp3,408,118,166,284,331,100,132,232,0,0,0,0,10,4,4,8,1,0,1,1,66,14,29,43,0.28921568627451,0.406862745098039,0.811274509803922,0.302114803625378,0.398791540785499,0,0,0,0.0245098039215686,0.4,0.4,0.00245098039215686,0,1,0.161764705882353,0.212121212121212,0.439393939393939,2
19011-Precinct Bp1,391,68,169,237,301,47,125,172,0,0,0,0,7,1,3,4,2,0,0,0,81,20,41,61,0.173913043478261,0.432225063938619,0.769820971867008,0.156146179401993,0.415282392026578,0,0,0,0.0179028132992327,0.142857142857143,0.428571428571429,0.0051150895140665,0,0,0.207161125319693,0.246913580246914,0.506172839506173,2
19011-Precinct Bp2,323,68,122,190,256,57,97,154,0,0,0,0,1,0,1,1,5,0,4,4,61,11,20,31,0.210526315789474,0.377708978328173,0.792569659442725,0.22265625,0.37890625,0,0,0,0.00309597523219814,0,1,0.0154798761609907,0,0.8,0.188854489164087,0.180327868852459,0.327868852459016,2
19011-Precinct Bn,1584,347,705,1052,1328,300,586,886,0,0,0,0,9,2,1,3,9,1,5,6,238,44,113,157,0.219065656565657,0.445075757575758,0.838383838383838,0.225903614457831,0.441265060240964,0,0,0,0.00568181818181818,0.222222222222222,0.111111111111111,0.00568181818181818,0.111111111111111,0.555555555555556,0.150252525252525,0.184873949579832,0.474789915966387,2
19011-Precinct Bg,697,142,332,474,597,122,280,402,0,0,0,0,5,2,1,3,1,1,0,1,94,17,51,68,0.203730272596844,0.476327116212339,0.856527977044476,0.204355108877722,0.469011725293132,0,0,0,0.00717360114777618,0.4,0.2,0.00143472022955524,1,0,0.134863701578192,0.180851063829787,0.542553191489362,2
19011-Precinct Br,595,78,325,403,499,64,277,341,0,0,0,0,8,1,2,3,2,0,1,1,86,13,45,58,0.13109243697479,0.546218487394958,0.838655462184874,0.128256513026052,0.555110220440882,0,0,0,0.0134453781512605,0.125,0.25,0.00336134453781513,0,0.5,0.14453781512605,0.151162790697674,0.523255813953488,2
19011-Precinct Ed,1231,196,668,864,1060,164,573,737,0,0,0,0,14,1,8,9,2,0,0,0,155,31,87,118,0.159220146222583,0.542648253452478,0.861088545897644,0.154716981132075,0.540566037735849,0,0,0,0.0113728675873274,0.0714285714285714,0.571428571428571,0.0016246953696182,0,0,0.12591389114541,0.2,0.561290322580645,2
19011-Precinct El,689,141,297,438,579,125,249,374,0,0,0,0,3,0,2,2,1,0,0,0,106,16,46,62,0.204644412191582,0.431059506531205,0.840348330914369,0.215889464594128,0.430051813471503,0,0,0,0.00435413642960813,0,0.666666666666667,0.00145137880986938,0,0,0.153846153846154,0.150943396226415,0.433962264150943,2
19011-Precinct Fl,794,168,352,520,671,142,292,434,0,0,0,0,5,2,1,3,3,1,2,3,115,23,57,80,0.211586901763224,0.443324937027708,0.845088161209068,0.211624441132638,0.435171385991058,0,0,0,0.00629722921914358,0.4,0.2,0.00377833753148615,0.333333333333333,0.666666666666667,0.144836272040302,0.2,0.495652173913044,2
19011-Precinct Fr,1695,365,698,1063,1407,293,580,873,1,0,1,1,12,4,1,5,17,7,4,11,258,61,112,173,0.215339233038348,0.411799410029499,0.830088495575221,0.208244491826581,0.412224591329069,0.000589970501474926,0,1,0.00707964601769912,0.333333333333333,0.0833333333333333,0.0100294985250737,0.411764705882353,0.235294117647059,0.152212389380531,0.236434108527132,0.434108527131783,2
19011-Precinct Ia,891,157,405,562,710,118,331,449,0,0,0,0,16,5,3,8,1,1,0,1,164,33,71,104,0.176206509539843,0.454545454545455,0.79685746352413,0.166197183098592,0.466197183098592,0,0,0,0.0179573512906846,0.3125,0.1875,0.00112233445566779,1,0,0.184062850729517,0.201219512195122,0.432926829268293,2
19011-Precinct Ho,564,84,278,362,460,63,233,296,0,0,0,0,4,0,3,3,6,1,3,4,94,20,39,59,0.148936170212766,0.49290780141844,0.815602836879433,0.13695652173913,0.506521739130435,0,0,0,0.00709219858156028,0,0.75,0.0106382978723404,0.166666666666667,0.5,0.166666666666667,0.212765957446809,0.414893617021277,2
19011-Precinct Po,1367,327,524,851,1103,259,429,688,0,0,0,0,12,3,3,6,5,0,2,2,247,65,90,155,0.239209948792977,0.383321141185077,0.806876371616679,0.234814143245694,0.388939256572983,0,0,0,0.00877834674469642,0.25,0.25,0.00365764447695684,0,0.4,0.180687637161668,0.263157894736842,0.364372469635628,2
19011-Precinct Vt1,689,138,319,457,591,111,280,391,0,0,0,0,7,3,2,5,0,0,0,0,91,24,37,61,0.200290275761974,0.462989840348331,0.857764876632801,0.187817258883249,0.473773265651438,0,0,0,0.0101596516690856,0.428571428571429,0.285714285714286,0,0,0,0.132075471698113,0.263736263736264,0.406593406593407,2
19011-Precinct Vt2,472,101,206,307,394,81,173,254,0,0,0,0,7,1,3,4,8,2,4,6,63,17,26,43,0.213983050847458,0.436440677966102,0.834745762711864,0.205583756345178,0.439086294416244,0,0,0,0.0148305084745763,0.142857142857143,0.428571428571429,0.0169491525423729,0.25,0.5,0.133474576271186,0.26984126984127,0.412698412698413,2
19011-Precinct Vt3,679,137,298,435,574,125,246,371,0,0,0,0,6,1,3,4,1,1,0,1,98,10,49,59,0.201767304860088,0.438880706921944,0.845360824742268,0.217770034843206,0.428571428571429,0,0,0,0.00883652430044183,0.166666666666667,0.5,0.00147275405007364,1,0,0.144329896907216,0.102040816326531,0.5,2
19011-Precinct Vt4,647,128,328,456,555,110,279,389,0,0,0,0,8,2,3,5,1,1,0,1,83,15,46,61,0.197836166924266,0.506955177743431,0.857805255023184,0.198198198198198,0.502702702702703,0,0,0,0.0123647604327666,0.25,0.375,0.00154559505409583,1,0,0.128284389489954,0.180722891566265,0.55421686746988,2
19011-Precinct Wa,573,148,216,364,469,118,185,303,1,1,0,1,7,0,1,1,1,0,1,1,95,29,29,58,0.258289703315881,0.37696335078534,0.818499127399651,0.251599147121535,0.394456289978678,0.00174520069808028,1,0,0.012216404886562,0,0.142857142857143,0.00174520069808028,0,1,0.165794066317627,0.305263157894737,0.305263157894737,2
19013-Hudson,1541,339,662,1001,1307,289,566,855,0,0,0,0,14,5,3,8,6,1,3,4,214,44,90,134,0.219987021414666,0.429591174561973,0.848150551589877,0.221117061973986,0.433052792654935,0,0,0,0.009085009733939,0.357142857142857,0.214285714285714,0.00389357560025957,0.166666666666667,0.5,0.138870863075925,0.205607476635514,0.420560747663551,2
19013-Mt Vernon,640,169,262,431,543,147,218,365,0,0,0,0,3,1,1,2,0,0,0,0,94,21,43,64,0.2640625,0.409375,0.8484375,0.270718232044199,0.401473296500921,0,0,0,0.0046875,0.333333333333333,0.333333333333333,0,0,0,0.146875,0.223404255319149,0.457446808510638,2
19013-Elk Run Heights,636,208,215,423,510,170,174,344,1,1,0,1,22,9,7,16,10,5,2,7,93,23,32,55,0.327044025157233,0.338050314465409,0.80188679245283,0.333333333333333,0.341176470588235,0.00157232704402516,1,0,0.0345911949685535,0.409090909090909,0.318181818181818,0.0157232704402516,0.5,0.2,0.14622641509434,0.247311827956989,0.344086021505376,2
19013-Union/Washington/Janesville,1110,244,501,745,922,207,413,620,0,0,0,0,7,1,3,4,8,1,4,5,173,35,81,116,0.21981981981982,0.451351351351351,0.830630630630631,0.224511930585683,0.447939262472885,0,0,0,0.00630630630630631,0.142857142857143,0.428571428571429,0.00720720720720721,0.125,0.5,0.155855855855856,0.202312138728324,0.468208092485549,2
19013-Poy1/E.Wloo/Raymond/Fox/Jesup,1413,371,513,884,1200,305,445,750,0,0,0,0,13,4,1,5,5,1,1,2,195,61,66,127,0.262561924982307,0.363057324840764,0.849256900212314,0.254166666666667,0.370833333333333,0,0,0,0.00920028308563341,0.307692307692308,0.0769230769230769,0.00353857041755131,0.2,0.2,0.138004246284501,0.312820512820513,0.338461538461539,2
19013-Cedar/Poyner 2/Gilbertville,1609,491,547,1038,1360,428,464,892,1,0,1,1,19,6,6,12,9,2,4,6,220,55,72,127,0.305158483530143,0.339962709757613,0.845245494095712,0.314705882352941,0.341176470588235,0.000621504039776259,0,1,0.0118085767557489,0.315789473684211,0.315789473684211,0.00559353635798633,0.222222222222222,0.444444444444444,0.136730888750777,0.25,0.327272727272727,2
19013-Big Creek/Spring Creek/La Porte,1622,346,667,1013,1359,297,559,856,0,0,0,0,14,2,4,6,12,3,5,8,237,44,99,143,0.213316892725031,0.411220715166461,0.837854500616523,0.218543046357616,0.411331861662987,0,0,0,0.00863131935881628,0.142857142857143,0.285714285714286,0.00739827373612824,0.25,0.416666666666667,0.146115906288533,0.185654008438819,0.417721518987342,2
19013-Black Hawk/Cedar Falls/Lincoln,690,147,344,491,552,124,264,388,3,0,2,2,3,1,0,1,3,2,1,3,129,20,77,97,0.21304347826087,0.498550724637681,0.8,0.22463768115942,0.478260869565217,0.00434782608695652,0,0.666666666666667,0.00434782608695652,0.333333333333333,0,0.00434782608695652,0.666666666666667,0.333333333333333,0.18695652173913,0.155038759689922,0.596899224806202,2
19013-Barc/Benn/Lester/Dunkerton,1374,285,576,861,1157,245,481,726,2,0,0,0,10,3,5,8,7,4,1,5,198,33,89,122,0.207423580786026,0.419213973799127,0.842066957787482,0.211754537597234,0.415730337078652,0.00145560407569141,0,0,0.00727802037845706,0.3,0.5,0.00509461426491994,0.571428571428571,0.142857142857143,0.14410480349345,0.166666666666667,0.44949494949495,2
19013-Eagle/Orange,627,125,312,437,530,109,259,368,0,0,0,0,5,1,3,4,1,0,1,1,91,15,49,64,0.199362041467305,0.497607655502392,0.845295055821372,0.205660377358491,0.488679245283019,0,0,0,0.00797448165869218,0.2,0.6,0.00159489633173844,0,1,0.145135566188198,0.164835164835165,0.538461538461538,2
19013-Precinct W106,1816,545,707,1252,1415,395,572,967,21,19,1,20,26,12,7,19,29,10,9,19,325,109,118,227,0.30011013215859,0.38931718061674,0.779185022026432,0.279151943462898,0.404240282685512,0.0115638766519824,0.904761904761905,0.0476190476190476,0.0143171806167401,0.461538461538462,0.269230769230769,0.0159691629955947,0.344827586206897,0.310344827586207,0.178964757709251,0.335384615384615,0.363076923076923,2
19013-Precinct W105,860,320,266,586,681,237,218,455,6,3,1,4,12,9,0,9,8,4,1,5,153,67,46,113,0.372093023255814,0.309302325581395,0.791860465116279,0.348017621145374,0.320117474302496,0.00697674418604651,0.5,0.166666666666667,0.013953488372093,0.75,0,0.00930232558139535,0.5,0.125,0.177906976744186,0.437908496732026,0.300653594771242,2
19013-Precinct W104,1357,491,458,949,1043,374,364,738,22,19,1,20,33,13,6,19,18,7,3,10,241,78,84,162,0.361827560795873,0.337509211495947,0.768607221812822,0.358581016299137,0.348993288590604,0.0162122328666175,0.863636363636364,0.0454545454545455,0.0243183492999263,0.393939393939394,0.181818181818182,0.0132645541635962,0.388888888888889,0.166666666666667,0.177597641857038,0.323651452282158,0.348547717842324,2
19013-Precinct W102,1107,407,352,759,899,318,299,617,26,23,0,23,26,14,2,16,6,4,1,5,150,48,50,98,0.367660343270099,0.317976513098464,0.812104787714544,0.353726362625139,0.332591768631813,0.023486901535682,0.884615384615385,0,0.023486901535682,0.538461538461538,0.0769230769230769,0.00542005420054201,0.666666666666667,0.166666666666667,0.13550135501355,0.32,0.333333333333333,2
19013-Precinct W103,809,371,163,534,615,284,124,408,35,33,0,33,27,14,1,15,7,4,0,4,125,36,38,74,0.458590852904821,0.201483312731768,0.760197775030902,0.461788617886179,0.201626016260163,0.0432632880098888,0.942857142857143,0,0.0333745364647713,0.518518518518519,0.037037037037037,0.00865265760197775,0.571428571428571,0,0.15451174289246,0.288,0.304,2
19013-Precinct W206,770,249,344,593,633,204,276,480,4,1,0,1,9,7,0,7,8,4,3,7,116,33,65,98,0.323376623376623,0.446753246753247,0.822077922077922,0.322274881516588,0.436018957345972,0.0051948051948052,0.25,0,0.0116883116883117,0.777777777777778,0,0.0103896103896104,0.5,0.375,0.150649350649351,0.28448275862069,0.560344827586207,2
19013-Precinct W205,924,323,295,618,764,256,255,511,7,7,0,7,22,15,2,17,7,4,1,5,124,41,37,78,0.3495670995671,0.319264069264069,0.826839826839827,0.335078534031414,0.333769633507853,0.00757575757575758,1,0,0.0238095238095238,0.681818181818182,0.0909090909090909,0.00757575757575758,0.571428571428571,0.142857142857143,0.134199134199134,0.330645161290323,0.298387096774194,2
19013-Precinct W204,1022,402,301,703,729,243,245,488,61,54,0,54,20,9,2,11,15,5,5,10,197,91,49,140,0.39334637964775,0.294520547945206,0.713307240704501,0.333333333333333,0.336076817558299,0.0596868884540117,0.885245901639344,0,0.0195694716242661,0.45,0.1,0.0146771037181996,0.333333333333333,0.333333333333333,0.192759295499022,0.461928934010152,0.248730964467005,2
19013-Precinct W202,881,346,270,616,601,206,208,414,79,68,1,69,23,16,1,17,34,9,11,20,144,47,49,96,0.392735527809308,0.306469920544835,0.682179341657208,0.342762063227953,0.346089850249584,0.0896708286038593,0.860759493670886,0.0126582278481013,0.0261066969353008,0.695652173913044,0.0434782608695652,0.0385925085130534,0.264705882352941,0.323529411764706,0.163450624290579,0.326388888888889,0.340277777777778,2
19013-Precinct W203,1123,446,312,758,803,306,231,537,17,10,0,10,42,17,9,26,34,10,15,25,227,103,57,160,0.397150489759573,0.277827248441674,0.715048975957257,0.38107098381071,0.287671232876712,0.0151380231522707,0.588235294117647,0,0.03739982190561,0.404761904761905,0.214285714285714,0.0302760463045414,0.294117647058824,0.441176470588235,0.202137132680321,0.45374449339207,0.251101321585903,2
19013-Precinct W306,522,253,112,365,318,118,95,213,109,94,0,94,25,14,2,16,15,2,5,7,55,25,10,35,0.484674329501916,0.21455938697318,0.609195402298851,0.371069182389937,0.29874213836478,0.208812260536398,0.862385321100918,0,0.0478927203065134,0.56,0.08,0.028735632183908,0.133333333333333,0.333333333333333,0.10536398467433,0.454545454545455,0.181818181818182,2
19013-Precinct W305,1090,408,321,729,878,325,272,597,14,8,0,8,21,8,3,11,11,0,2,2,166,67,44,111,0.374311926605505,0.294495412844037,0.805504587155963,0.370159453302961,0.309794988610478,0.0128440366972477,0.571428571428571,0,0.0192660550458716,0.380952380952381,0.142857142857143,0.0100917431192661,0,0.181818181818182,0.152293577981651,0.403614457831325,0.265060240963855,2
19013-Precinct W301,1062,433,303,736,868,347,262,609,7,5,0,5,27,10,8,18,8,4,2,6,152,67,31,98,0.407721280602637,0.285310734463277,0.817325800376648,0.399769585253456,0.30184331797235,0.00659133709981168,0.714285714285714,0,0.0254237288135593,0.37037037037037,0.296296296296296,0.00753295668549906,0.5,0.25,0.143126177024482,0.440789473684211,0.203947368421053,2
19013-Precinct W302,722,348,169,517,463,176,141,317,140,126,0,126,29,15,4,19,5,0,4,4,85,31,20,51,0.481994459833795,0.234072022160665,0.641274238227147,0.380129589632829,0.304535637149028,0.193905817174515,0.9,0,0.0401662049861496,0.517241379310345,0.137931034482759,0.00692520775623269,0,0.8,0.117728531855956,0.364705882352941,0.235294117647059,2
19013-Precinct W303,771,415,145,560,410,151,115,266,252,216,1,217,36,15,6,21,7,3,3,6,66,30,20,50,0.538261997405966,0.188067444876783,0.53177691309987,0.368292682926829,0.280487804878049,0.326848249027237,0.857142857142857,0.00396825396825397,0.0466926070038911,0.416666666666667,0.166666666666667,0.00907911802853437,0.428571428571429,0.428571428571429,0.0856031128404669,0.454545454545455,0.303030303030303,2
19013-Precinct W402,611,375,83,458,255,100,59,159,250,221,1,222,44,25,3,28,4,1,2,3,58,28,18,46,0.613747954173486,0.135842880523732,0.417348608837971,0.392156862745098,0.231372549019608,0.409165302782324,0.884,0.004,0.072013093289689,0.568181818181818,0.0681818181818182,0.00654664484451719,0.25,0.5,0.0949263502454992,0.482758620689655,0.310344827586207,2
19013-Precinct W401,814,549,104,653,263,97,81,178,467,418,2,420,20,9,1,10,7,3,2,5,57,22,18,40,0.674447174447175,0.127764127764128,0.323095823095823,0.368821292775665,0.307984790874525,0.573710073710074,0.895074946466809,0.00428265524625268,0.0245700245700246,0.45,0.05,0.0085995085995086,0.428571428571429,0.285714285714286,0.07002457002457,0.385964912280702,0.315789473684211,2
